"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 16 16:46:19 GMT 2025","Wed Jul 16 16:46:39 GMT 2025","20537","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"passed","Wed Jul 16 16:46:39 GMT 2025","Wed Jul 16 16:46:47 GMT 2025","7646","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:52:02 GMT 2025","Wed Jul 16 16:52:07 GMT 2025","4506","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:48:12 GMT 2025","Wed Jul 16 16:48:37 GMT 2025","25013","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeFromDropdownTest","On current item's page click 'Size' button, check that dropdown is visible, scroll to first size, click on it and check that size have appeared",""
"passed","Wed Jul 16 16:45:33 GMT 2025","Wed Jul 16 16:46:10 GMT 2025","37548","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemFromPageAddToBagCheckItemAndShipping","Add item to the bag from section of items in current item's page, which price is less than 75$, check that items name and price from section page and bag are identical and check status, value of shipping progress bar and prices",""
"passed","Wed Jul 16 16:41:11 GMT 2025","Wed Jul 16 16:41:13 GMT 2025","1453","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidContentType","Post request for guest token for authorization using invalid value for grant type and check status code",""
"passed","Wed Jul 16 16:41:21 GMT 2025","Wed Jul 16 16:41:21 GMT 2025","112","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"broken","Wed Jul 16 16:46:47 GMT 2025","Wed Jul 16 16:47:00 GMT 2025","12978","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:41:21 GMT 2025","Wed Jul 16 16:41:21 GMT 2025","166","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Wed Jul 16 16:46:10 GMT 2025","Wed Jul 16 16:46:19 GMT 2025","8446","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithTooBigPassword","Type valid email, first name, last name, invalid password, confirm invalid password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:41:22 GMT 2025","Wed Jul 16 16:41:55 GMT 2025","32893","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemAndGoToCheckOut","Add item to the bag, click on 'Let's Check Out' button and check url and page's title",""
"passed","Wed Jul 16 16:49:05 GMT 2025","Wed Jul 16 16:49:25 GMT 2025","20645","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
"passed","Wed Jul 16 16:41:13 GMT 2025","Wed Jul 16 16:41:13 GMT 2025","449","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestTokenCheckBody","Post request for guest token for authorization, check status code and response body",""
"passed","Wed Jul 16 16:48:07 GMT 2025","Wed Jul 16 16:48:12 GMT 2025","5135","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","typeWithMistakeAndCheckSuggestion","Type the name of the item in the search field and make mistake in one letter - check that simial type of items with correct name has appeared in dropdown",""
"passed","Wed Jul 16 16:47:31 GMT 2025","Wed Jul 16 16:47:37 GMT 2025","6321","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndPickSuggestion","Type name of the item in the search field, check that dropdown is visible, click on the appeared option, check url and subtitle",""
"passed","Wed Jul 16 16:43:13 GMT 2025","Wed Jul 16 16:43:55 GMT 2025","42131","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemChangeQuantityAndCheckIt","Add item to the bag, edit it's amount, check that amount and price have changed",""
"passed","Wed Jul 16 16:51:12 GMT 2025","Wed Jul 16 16:51:20 GMT 2025","8625","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Wed Jul 16 16:51:42 GMT 2025","Wed Jul 16 16:51:58 GMT 2025","15599","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToCurrentItemsPage","On 'Men's Jeans' page scroll to the first item, move cursor to it, click and check url",""
"passed","Wed Jul 16 16:45:03 GMT 2025","Wed Jul 16 16:45:33 GMT 2025","29436","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"passed","Wed Jul 16 16:41:11 GMT 2025","Wed Jul 16 16:41:11 GMT 2025","349","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"passed","Wed Jul 16 16:48:01 GMT 2025","Wed Jul 16 16:48:07 GMT 2025","5942","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Wed Jul 16 16:41:15 GMT 2025","Wed Jul 16 16:41:16 GMT 2025","133","","API.Tests.CartTests","","API.Tests.CartTests","addMoreItemsThanPossible","Add more then 10 amount of one item to the cart and check status code",""
"passed","Wed Jul 16 16:49:51 GMT 2025","Wed Jul 16 16:50:21 GMT 2025","30127","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"passed","Wed Jul 16 16:50:21 GMT 2025","Wed Jul 16 16:50:41 GMT 2025","19455","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Wed Jul 16 16:44:32 GMT 2025","Wed Jul 16 16:45:03 GMT 2025","30898","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that bag is empty",""
"passed","Wed Jul 16 16:41:16 GMT 2025","Wed Jul 16 16:41:17 GMT 2025","605","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Wed Jul 16 16:52:47 GMT 2025","Wed Jul 16 16:52:52 GMT 2025","5011","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidFirstName","Go to 'Sign In' modal inside 'Account' modal, type invalid firstname, valid password, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:41:17 GMT 2025","Wed Jul 16 16:41:18 GMT 2025","1030","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Wed Jul 16 16:42:01 GMT 2025","Wed Jul 16 16:43:13 GMT 2025","72121","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckOutChangeShippingAndCheckPrice","Add item to the bag, to go checkout page, fill all necessary fields, pick different shipping method and check that 'Order Total' section has changed on new shipping method price",""
"passed","Wed Jul 16 16:41:21 GMT 2025","Wed Jul 16 16:41:21 GMT 2025","380","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByName","Search all items by name and check status code",""
"passed","Wed Jul 16 16:41:18 GMT 2025","Wed Jul 16 16:41:18 GMT 2025","116","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"broken","Wed Jul 16 16:47:49 GMT 2025","Wed Jul 16 16:48:01 GMT 2025","12679","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","Type name of the item in the 'Search' field and check that dropdown is visible",""
"broken","Wed Jul 16 16:52:52 GMT 2025","Wed Jul 16 16:53:07 GMT 2025","15231","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:47:24 GMT 2025","Wed Jul 16 16:47:31 GMT 2025","6984","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:41:15 GMT 2025","Wed Jul 16 16:41:15 GMT 2025","592","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Wed Jul 16 16:52:07 GMT 2025","Wed Jul 16 16:52:12 GMT 2025","5243","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:41:16 GMT 2025","Wed Jul 16 16:41:16 GMT 2025","461","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"passed","Wed Jul 16 16:41:20 GMT 2025","Wed Jul 16 16:41:20 GMT 2025","766","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"passed","Wed Jul 16 16:41:20 GMT 2025","Wed Jul 16 16:41:21 GMT 2025","156","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Wed Jul 16 16:47:42 GMT 2025","Wed Jul 16 16:47:49 GMT 2025","6878","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Wed Jul 16 16:41:17 GMT 2025","Wed Jul 16 16:41:17 GMT 2025","667","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"passed","Wed Jul 16 16:43:55 GMT 2025","Wed Jul 16 16:44:32 GMT 2025","37326","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"passed","Wed Jul 16 16:41:19 GMT 2025","Wed Jul 16 16:41:19 GMT 2025","88","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"broken","Wed Jul 16 16:52:12 GMT 2025","Wed Jul 16 16:52:27 GMT 2025","14900","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"passed","Wed Jul 16 16:41:14 GMT 2025","Wed Jul 16 16:41:15 GMT 2025","709","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Wed Jul 16 16:49:25 GMT 2025","Wed Jul 16 16:49:51 GMT 2025","25891","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"broken","Wed Jul 16 16:47:05 GMT 2025","Wed Jul 16 16:47:24 GMT 2025","18893","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongAlreadyUsedEmail","Type email of another user, valid first name, last name, valid password, confirm password, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:50:41 GMT 2025","Wed Jul 16 16:51:12 GMT 2025","31084","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Wed Jul 16 16:41:21 GMT 2025","Wed Jul 16 16:41:22 GMT 2025","1122","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Wed Jul 16 16:51:58 GMT 2025","Wed Jul 16 16:52:02 GMT 2025","4362","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid password, click 'Forgot Password' button and check message",""
"passed","Wed Jul 16 16:47:37 GMT 2025","Wed Jul 16 16:47:42 GMT 2025","4745","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","clickSearchAndCheckModal","Click on Loupe-like button and switch to a modal window with Search",""
"passed","Wed Jul 16 16:41:18 GMT 2025","Wed Jul 16 16:41:19 GMT 2025","597","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Wed Jul 16 16:51:20 GMT 2025","Wed Jul 16 16:51:42 GMT 2025","21653","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"passed","Wed Jul 16 16:47:00 GMT 2025","Wed Jul 16 16:47:05 GMT 2025","5015","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"broken","Wed Jul 16 16:52:27 GMT 2025","Wed Jul 16 16:52:47 GMT 2025","20201","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Wed Jul 16 16:41:19 GMT 2025","Wed Jul 16 16:41:20 GMT 2025","547","","API.Tests.CartTests","","API.Tests.CartTests","addItemCheckCartIDAndItemPresence","Add item to the cart, check status code, check response body and check that item is in the cart",""
"passed","Wed Jul 16 16:41:14 GMT 2025","Wed Jul 16 16:41:14 GMT 2025","295","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Wed Jul 16 16:41:55 GMT 2025","Wed Jul 16 16:42:01 GMT 2025","5271","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
