"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 15:47:55 GMT 2025","Wed Jul 16 15:48:34 GMT 2025","38607","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemFromPageAddToBagCheckItemAndShipping","Add item to the bag from section of items in current item's page, which price is less than 75$, check that items name and price from section page and bag are identical and check status, value of shipping progress bar and prices",""
"passed","Wed Jul 16 15:48:34 GMT 2025","Wed Jul 16 15:48:42 GMT 2025","8210","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithTooBigPassword","Type valid email, first name, last name, invalid password, confirm invalid password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Wed Jul 16 15:50:15 GMT 2025","Wed Jul 16 15:50:21 GMT 2025","6710","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Wed Jul 16 15:43:58 GMT 2025","Wed Jul 16 15:43:58 GMT 2025","125","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"passed","Wed Jul 16 15:43:58 GMT 2025","Wed Jul 16 15:43:59 GMT 2025","1402","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Wed Jul 16 15:43:58 GMT 2025","Wed Jul 16 15:43:58 GMT 2025","81","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Wed Jul 16 15:43:46 GMT 2025","Wed Jul 16 15:43:46 GMT 2025","421","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"broken","Wed Jul 16 15:55:11 GMT 2025","Wed Jul 16 15:55:31 GMT 2025","20442","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Wed Jul 16 15:50:21 GMT 2025","Wed Jul 16 15:50:27 GMT 2025","5869","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","Type name of the item in the 'Search' field and check that dropdown is visible",""
"broken","Wed Jul 16 15:49:29 GMT 2025","Wed Jul 16 15:49:49 GMT 2025","19601","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongAlreadyUsedEmail","Type email of another user, valid first name, last name, valid password, confirm password, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Wed Jul 16 15:47:30 GMT 2025","Wed Jul 16 15:47:55 GMT 2025","25646","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"passed","Wed Jul 16 15:49:14 GMT 2025","Wed Jul 16 15:49:22 GMT 2025","8672","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Wed Jul 16 15:43:51 GMT 2025","Wed Jul 16 15:43:51 GMT 2025","175","","API.Tests.CartTests","","API.Tests.CartTests","addMoreItemsThanPossible","Add more then 10 amount of one item to the cart and check status code",""
"passed","Wed Jul 16 15:43:59 GMT 2025","Wed Jul 16 15:44:32 GMT 2025","32788","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemAndGoToCheckOut","Add item to the bag, click on 'Let's Check Out' button and check url and page's title",""
"passed","Wed Jul 16 15:50:10 GMT 2025","Wed Jul 16 15:50:15 GMT 2025","5073","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","clickSearchAndCheckModal","Click on Loupe-like button and switch to a modal window with Search",""
"passed","Wed Jul 16 15:43:55 GMT 2025","Wed Jul 16 15:43:56 GMT 2025","1221","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"passed","Wed Jul 16 15:50:40 GMT 2025","Wed Jul 16 15:51:07 GMT 2025","27288","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeFromDropdownTest","On current item's page click 'Size' button, check that dropdown is visible, scroll to first size, click on it and check that size have appeared",""
"broken","Wed Jul 16 15:49:49 GMT 2025","Wed Jul 16 15:50:02 GMT 2025","12941","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Wed Jul 16 15:51:55 GMT 2025","Wed Jul 16 15:52:21 GMT 2025","26422","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Wed Jul 16 15:53:09 GMT 2025","Wed Jul 16 15:53:43 GMT 2025","33537","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Wed Jul 16 15:46:57 GMT 2025","Wed Jul 16 15:47:30 GMT 2025","32906","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that bag is empty",""
"passed","Wed Jul 16 15:43:52 GMT 2025","Wed Jul 16 15:43:53 GMT 2025","558","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"passed","Wed Jul 16 15:43:52 GMT 2025","Wed Jul 16 15:43:52 GMT 2025","600","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Wed Jul 16 15:50:27 GMT 2025","Wed Jul 16 15:50:34 GMT 2025","6803","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Wed Jul 16 15:44:38 GMT 2025","Wed Jul 16 15:45:45 GMT 2025","67605","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckOutChangeShippingAndCheckPrice","Add item to the bag, to go checkout page, fill all necessary fields, pick different shipping method and check that 'Order Total' section has changed on new shipping method price",""
"passed","Wed Jul 16 15:51:34 GMT 2025","Wed Jul 16 15:51:55 GMT 2025","20826","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
"passed","Wed Jul 16 15:43:47 GMT 2025","Wed Jul 16 15:43:49 GMT 2025","1629","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidContentType","Post request for guest token for authorization using invalid value for grant type and check status code",""
"passed","Wed Jul 16 15:54:45 GMT 2025","Wed Jul 16 15:54:50 GMT 2025","4887","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"passed","Wed Jul 16 15:43:55 GMT 2025","Wed Jul 16 15:43:55 GMT 2025","494","","API.Tests.CartTests","","API.Tests.CartTests","addItemCheckCartIDAndItemPresence","Add item to the cart, check status code, check response body and check that item is in the cart",""
"passed","Wed Jul 16 15:43:55 GMT 2025","Wed Jul 16 15:43:55 GMT 2025","110","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Wed Jul 16 15:43:53 GMT 2025","Wed Jul 16 15:43:54 GMT 2025","748","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Wed Jul 16 15:44:32 GMT 2025","Wed Jul 16 15:44:38 GMT 2025","5949","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
"passed","Wed Jul 16 15:43:56 GMT 2025","Wed Jul 16 15:43:57 GMT 2025","510","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Wed Jul 16 15:52:21 GMT 2025","Wed Jul 16 15:52:51 GMT 2025","30156","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"passed","Wed Jul 16 15:49:04 GMT 2025","Wed Jul 16 15:49:14 GMT 2025","9723","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Wed Jul 16 15:51:07 GMT 2025","Wed Jul 16 15:51:34 GMT 2025","26964","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Wed Jul 16 15:54:50 GMT 2025","Wed Jul 16 15:54:55 GMT 2025","5172","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"broken","Wed Jul 16 15:54:32 GMT 2025","Wed Jul 16 15:54:45 GMT 2025","12946","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid password, click 'Forgot Password' button and check message",""
"passed","Wed Jul 16 15:49:22 GMT 2025","Wed Jul 16 15:49:29 GMT 2025","6922","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"passed","Wed Jul 16 15:54:15 GMT 2025","Wed Jul 16 15:54:32 GMT 2025","16811","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToCurrentItemsPage","On 'Men's Jeans' page scroll to the first item, move cursor to it, click and check url",""
"passed","Wed Jul 16 15:53:43 GMT 2025","Wed Jul 16 15:53:53 GMT 2025","9973","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"broken","Wed Jul 16 15:48:42 GMT 2025","Wed Jul 16 15:49:04 GMT 2025","21645","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"passed","Wed Jul 16 15:43:57 GMT 2025","Wed Jul 16 15:43:58 GMT 2025","413","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByName","Search all items by name and check status code",""
"passed","Wed Jul 16 15:43:51 GMT 2025","Wed Jul 16 15:43:51 GMT 2025","618","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Wed Jul 16 15:43:49 GMT 2025","Wed Jul 16 15:43:49 GMT 2025","416","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestTokenCheckBody","Post request for guest token for authorization, check status code and response body",""
"passed","Wed Jul 16 15:43:50 GMT 2025","Wed Jul 16 15:43:51 GMT 2025","928","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Wed Jul 16 15:43:54 GMT 2025","Wed Jul 16 15:43:54 GMT 2025","121","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"passed","Wed Jul 16 15:43:51 GMT 2025","Wed Jul 16 15:43:52 GMT 2025","429","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"passed","Wed Jul 16 15:50:34 GMT 2025","Wed Jul 16 15:50:40 GMT 2025","5571","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","typeWithMistakeAndCheckSuggestion","Type the name of the item in the search field and make mistake in one letter - check that simial type of items with correct name has appeared in dropdown",""
"passed","Wed Jul 16 15:52:51 GMT 2025","Wed Jul 16 15:53:09 GMT 2025","17824","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Wed Jul 16 15:50:02 GMT 2025","Wed Jul 16 15:50:10 GMT 2025","7833","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndPickSuggestion","Type name of the item in the search field, check that dropdown is visible, click on the appeared option, check url and subtitle",""
"passed","Wed Jul 16 15:53:53 GMT 2025","Wed Jul 16 15:54:15 GMT 2025","22825","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"broken","Wed Jul 16 15:54:55 GMT 2025","Wed Jul 16 15:55:11 GMT 2025","15743","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"passed","Wed Jul 16 15:46:22 GMT 2025","Wed Jul 16 15:46:57 GMT 2025","34621","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"broken","Wed Jul 16 15:55:37 GMT 2025","Wed Jul 16 15:55:54 GMT 2025","17431","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Wed Jul 16 15:43:49 GMT 2025","Wed Jul 16 15:43:50 GMT 2025","158","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Wed Jul 16 15:43:54 GMT 2025","Wed Jul 16 15:43:55 GMT 2025","701","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Wed Jul 16 15:55:31 GMT 2025","Wed Jul 16 15:55:37 GMT 2025","5278","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidFirstName","Go to 'Sign In' modal inside 'Account' modal, type invalid firstname, valid password, click 'Sign In' button and check message",""
"passed","Wed Jul 16 15:45:45 GMT 2025","Wed Jul 16 15:46:22 GMT 2025","36679","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemChangeQuantityAndCheckIt","Add item to the bag, edit it's amount, check that amount and price have changed",""
