"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 17 10:47:58 GMT 2025","Thu Jul 17 10:48:14 GMT 2025","15724","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Thu Jul 17 10:37:04 GMT 2025","Thu Jul 17 10:37:05 GMT 2025","684","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"passed","Thu Jul 17 10:37:07 GMT 2025","Thu Jul 17 10:37:37 GMT 2025","29817","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemAndGoToCheckOut","Add item to the bag, click on 'Let's Check Out' button and check url and page's title",""
"broken","Thu Jul 17 10:47:31 GMT 2025","Thu Jul 17 10:47:52 GMT 2025","21137","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Thu Jul 17 10:37:03 GMT 2025","Thu Jul 17 10:37:04 GMT 2025","534","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Thu Jul 17 10:40:26 GMT 2025","Thu Jul 17 10:40:57 GMT 2025","30587","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"passed","Thu Jul 17 10:39:25 GMT 2025","Thu Jul 17 10:39:57 GMT 2025","32039","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"passed","Thu Jul 17 10:37:42 GMT 2025","Thu Jul 17 10:38:48 GMT 2025","66554","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckOutChangeShippingAndCheckPrice","Add item to the bag, to go checkout page, fill all necessary fields, pick different shipping method and check that 'Order Total' section has changed on new shipping method price",""
"passed","Thu Jul 17 10:44:33 GMT 2025","Thu Jul 17 10:44:58 GMT 2025","25100","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Thu Jul 17 10:37:00 GMT 2025","Thu Jul 17 10:37:00 GMT 2025","603","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Thu Jul 17 10:37:06 GMT 2025","Thu Jul 17 10:37:06 GMT 2025","94","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"passed","Thu Jul 17 10:42:03 GMT 2025","Thu Jul 17 10:42:11 GMT 2025","7394","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Thu Jul 17 10:41:35 GMT 2025","Thu Jul 17 10:41:43 GMT 2025","7940","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithTooBigPassword","Type valid email, first name, last name, invalid password, confirm invalid password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Thu Jul 17 10:37:02 GMT 2025","Thu Jul 17 10:37:03 GMT 2025","891","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Thu Jul 17 10:36:59 GMT 2025","Thu Jul 17 10:36:59 GMT 2025","353","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestTokenCheckBody","Post request for guest token for authorization, check status code and response body",""
"broken","Thu Jul 17 10:47:16 GMT 2025","Thu Jul 17 10:47:31 GMT 2025","15253","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"passed","Thu Jul 17 10:43:46 GMT 2025","Thu Jul 17 10:44:12 GMT 2025","26257","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Thu Jul 17 10:45:44 GMT 2025","Thu Jul 17 10:46:15 GMT 2025","30826","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Thu Jul 17 10:39:57 GMT 2025","Thu Jul 17 10:40:26 GMT 2025","29387","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that bag is empty",""
"broken","Thu Jul 17 10:41:43 GMT 2025","Thu Jul 17 10:42:03 GMT 2025","20440","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"broken","Thu Jul 17 10:42:23 GMT 2025","Thu Jul 17 10:42:41 GMT 2025","17798","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongAlreadyUsedEmail","Type email of another user, valid first name, last name, valid password, confirm password, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Thu Jul 17 10:36:59 GMT 2025","Thu Jul 17 10:37:00 GMT 2025","639","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Thu Jul 17 10:37:06 GMT 2025","Thu Jul 17 10:37:06 GMT 2025","72","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Thu Jul 17 10:47:05 GMT 2025","Thu Jul 17 10:47:11 GMT 2025","5390","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"passed","Thu Jul 17 10:37:37 GMT 2025","Thu Jul 17 10:37:42 GMT 2025","5224","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
"passed","Thu Jul 17 10:37:05 GMT 2025","Thu Jul 17 10:37:05 GMT 2025","151","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Thu Jul 17 10:37:05 GMT 2025","Thu Jul 17 10:37:06 GMT 2025","354","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByName","Search all items by name and check status code",""
"passed","Thu Jul 17 10:37:01 GMT 2025","Thu Jul 17 10:37:02 GMT 2025","525","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Thu Jul 17 10:43:10 GMT 2025","Thu Jul 17 10:43:16 GMT 2025","6151","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Thu Jul 17 10:45:27 GMT 2025","Thu Jul 17 10:45:44 GMT 2025","17128","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Thu Jul 17 10:43:21 GMT 2025","Thu Jul 17 10:43:46 GMT 2025","24931","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeFromDropdownTest","On current item's page click 'Size' button, check that dropdown is visible, scroll to first size, click on it and check that size have appeared",""
"passed","Thu Jul 17 10:37:00 GMT 2025","Thu Jul 17 10:37:01 GMT 2025","118","","API.Tests.CartTests","","API.Tests.CartTests","addMoreItemsThanPossible","Add more then 10 amount of one item to the cart and check status code",""
"passed","Thu Jul 17 10:37:04 GMT 2025","Thu Jul 17 10:37:04 GMT 2025","90","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Thu Jul 17 10:36:57 GMT 2025","Thu Jul 17 10:36:57 GMT 2025","262","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"passed","Thu Jul 17 10:37:03 GMT 2025","Thu Jul 17 10:37:03 GMT 2025","122","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"passed","Thu Jul 17 10:47:52 GMT 2025","Thu Jul 17 10:47:58 GMT 2025","5687","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidFirstName","Go to 'Sign In' modal inside 'Account' modal, type invalid firstname, valid password, click 'Sign In' button and check message",""
"passed","Thu Jul 17 10:38:48 GMT 2025","Thu Jul 17 10:39:25 GMT 2025","36315","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemChangeQuantityAndCheckIt","Add item to the bag, edit it's amount, check that amount and price have changed",""
"passed","Thu Jul 17 10:37:02 GMT 2025","Thu Jul 17 10:37:02 GMT 2025","502","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"passed","Thu Jul 17 10:42:18 GMT 2025","Thu Jul 17 10:42:23 GMT 2025","5695","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"passed","Thu Jul 17 10:37:01 GMT 2025","Thu Jul 17 10:37:01 GMT 2025","452","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"passed","Thu Jul 17 10:44:12 GMT 2025","Thu Jul 17 10:44:33 GMT 2025","20352","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
"passed","Thu Jul 17 10:37:06 GMT 2025","Thu Jul 17 10:37:07 GMT 2025","1086","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Thu Jul 17 10:40:57 GMT 2025","Thu Jul 17 10:41:35 GMT 2025","38261","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemFromPageAddToBagCheckItemAndShipping","Add item to the bag from section of items in current item's page, which price is less than 75$, check that items name and price from section page and bag are identical and check status, value of shipping progress bar and prices",""
"passed","Thu Jul 17 10:42:11 GMT 2025","Thu Jul 17 10:42:18 GMT 2025","6861","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Thu Jul 17 10:42:48 GMT 2025","Thu Jul 17 10:42:55 GMT 2025","6560","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndPickSuggestion","Type name of the item in the search field, check that dropdown is visible, click on the appeared option, check url and subtitle",""
"passed","Thu Jul 17 10:46:24 GMT 2025","Thu Jul 17 10:46:45 GMT 2025","21735","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"passed","Thu Jul 17 10:47:00 GMT 2025","Thu Jul 17 10:47:05 GMT 2025","5159","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid password, click 'Forgot Password' button and check message",""
"passed","Thu Jul 17 10:43:05 GMT 2025","Thu Jul 17 10:43:10 GMT 2025","4317","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","Type name of the item in the 'Search' field and check that dropdown is visible",""
"passed","Thu Jul 17 10:46:15 GMT 2025","Thu Jul 17 10:46:24 GMT 2025","8884","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Thu Jul 17 10:36:59 GMT 2025","Thu Jul 17 10:36:59 GMT 2025","118","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Thu Jul 17 10:42:41 GMT 2025","Thu Jul 17 10:42:48 GMT 2025","7089","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
