"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jul 13 01:34:36 GMT 2025","Sun Jul 13 01:34:52 GMT 2025","16510","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Sun Jul 13 01:29:23 GMT 2025","Sun Jul 13 01:29:24 GMT 2025","888","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"broken","Sun Jul 13 01:36:26 GMT 2025","Sun Jul 13 01:36:41 GMT 2025","14942","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Sun Jul 13 01:29:51 GMT 2025","Sun Jul 13 01:29:57 GMT 2025","5139","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
"passed","Sun Jul 13 01:32:56 GMT 2025","Sun Jul 13 01:33:01 GMT 2025","4494","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","type name of the item in the 'Search' field and check that dropdown is visible",""
"broken","Sun Jul 13 01:31:05 GMT 2025","Sun Jul 13 01:31:15 GMT 2025","10527","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"passed","Sun Jul 13 01:32:14 GMT 2025","Sun Jul 13 01:32:19 GMT 2025","5068","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"passed","Sun Jul 13 01:32:50 GMT 2025","Sun Jul 13 01:32:56 GMT 2025","6775","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Sun Jul 13 01:29:22 GMT 2025","Sun Jul 13 01:29:22 GMT 2025","506","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Sun Jul 13 01:29:25 GMT 2025","Sun Jul 13 01:29:26 GMT 2025","858","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Sun Jul 13 01:32:00 GMT 2025","Sun Jul 13 01:32:07 GMT 2025","7126","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Sun Jul 13 01:29:31 GMT 2025","Sun Jul 13 01:29:31 GMT 2025","232","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"broken","Sun Jul 13 01:36:46 GMT 2025","Sun Jul 13 01:37:01 GMT 2025","15657","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Sun Jul 13 01:29:25 GMT 2025","Sun Jul 13 01:29:25 GMT 2025","639","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"broken","Sun Jul 13 01:30:48 GMT 2025","Sun Jul 13 01:31:05 GMT 2025","16634","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that that bag is empty",""
"broken","Sun Jul 13 01:35:09 GMT 2025","Sun Jul 13 01:35:26 GMT 2025","16655","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Sun Jul 13 01:36:08 GMT 2025","Sun Jul 13 01:36:13 GMT 2025","5030","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"broken","Sun Jul 13 01:31:40 GMT 2025","Sun Jul 13 01:32:00 GMT 2025","20402","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"broken","Sun Jul 13 01:34:03 GMT 2025","Sun Jul 13 01:34:19 GMT 2025","16672","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Sun Jul 13 01:29:32 GMT 2025","Sun Jul 13 01:29:32 GMT 2025","124","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Sun Jul 13 01:32:45 GMT 2025","Sun Jul 13 01:32:50 GMT 2025","4208","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","clickSearchAndCheckModal","Click on Loupe-like button and switch to a modal window with Search",""
"broken","Sun Jul 13 01:33:46 GMT 2025","Sun Jul 13 01:34:03 GMT 2025","16574","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
"broken","Sun Jul 13 01:29:57 GMT 2025","Sun Jul 13 01:30:14 GMT 2025","17065","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckOutChangeShippingAndCheckPrice","Add item to the bag, to go checkout page, fill all necessary fields, pick different shipping method and check that 'Order Total' section has changed on new shipping method price",""
"passed","Sun Jul 13 01:29:28 GMT 2025","Sun Jul 13 01:29:29 GMT 2025","166","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"broken","Sun Jul 13 01:35:26 GMT 2025","Sun Jul 13 01:35:42 GMT 2025","16546","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"broken","Sun Jul 13 01:33:29 GMT 2025","Sun Jul 13 01:33:46 GMT 2025","16562","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Sun Jul 13 01:29:29 GMT 2025","Sun Jul 13 01:29:29 GMT 2025","640","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Sun Jul 13 01:32:38 GMT 2025","Sun Jul 13 01:32:45 GMT 2025","7062","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndPickSuggestion","Type name of the item in the search field, check that dropdown is visible, click on the appeared option, check url and subtitle",""
"broken","Sun Jul 13 01:34:19 GMT 2025","Sun Jul 13 01:34:36 GMT 2025","16694","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"passed","Sun Jul 13 01:29:24 GMT 2025","Sun Jul 13 01:29:25 GMT 2025","911","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Sun Jul 13 01:33:01 GMT 2025","Sun Jul 13 01:33:07 GMT 2025","6310","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Sun Jul 13 01:29:32 GMT 2025","Sun Jul 13 01:29:32 GMT 2025","136","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"passed","Sun Jul 13 01:31:32 GMT 2025","Sun Jul 13 01:31:40 GMT 2025","7774","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithTooBigPassword","Type valid email, first name, last name, invalid password, confirm invalid password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
