"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 13 11:31:25 GMT 2025","Sun Jul 13 11:31:26 GMT 2025","599","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"passed","Sun Jul 13 11:37:12 GMT 2025","Sun Jul 13 11:37:17 GMT 2025","4453","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","Type name of the item in the 'Search' field and check that dropdown is visible",""
"passed","Sun Jul 13 11:36:51 GMT 2025","Sun Jul 13 11:36:55 GMT 2025","4220","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","clickSearchAndCheckModal","Click on Loupe-like button and switch to a modal window with Search",""
"broken","Sun Jul 13 11:36:55 GMT 2025","Sun Jul 13 11:37:12 GMT 2025","17450","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Sun Jul 13 11:36:43 GMT 2025","Sun Jul 13 11:36:51 GMT 2025","7329","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndPickSuggestion","Type name of the item in the search field, check that dropdown is visible, click on the appeared option, check url and subtitle",""
"passed","Sun Jul 13 11:37:23 GMT 2025","Sun Jul 13 11:37:28 GMT 2025","5015","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","typeWithMistakeAndCheckSuggestion","Type the name of the item in the search field and make mistake in one letter - check that simial type of items with correct name has appeared in dropdown",""
"passed","Sun Jul 13 11:36:06 GMT 2025","Sun Jul 13 11:36:13 GMT 2025","6722","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Sun Jul 13 11:31:25 GMT 2025","Sun Jul 13 11:31:25 GMT 2025","541","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Sun Jul 13 11:33:29 GMT 2025","Sun Jul 13 11:34:04 GMT 2025","34428","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"passed","Sun Jul 13 11:36:36 GMT 2025","Sun Jul 13 11:36:43 GMT 2025","7671","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Sun Jul 13 11:35:37 GMT 2025","Sun Jul 13 11:35:46 GMT 2025","8339","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithTooBigPassword","Type valid email, first name, last name, invalid password, confirm invalid password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Sun Jul 13 11:34:04 GMT 2025","Sun Jul 13 11:34:30 GMT 2025","26130","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that bag is empty",""
"passed","Sun Jul 13 11:37:17 GMT 2025","Sun Jul 13 11:37:23 GMT 2025","5700","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Sun Jul 13 11:31:21 GMT 2025","Sun Jul 13 11:31:21 GMT 2025","418","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestTokenCheckBody","Post request for guest token for authorization, check status code and response body",""
"broken","Sun Jul 13 11:41:27 GMT 2025","Sun Jul 13 11:41:40 GMT 2025","12696","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"passed","Sun Jul 13 11:40:28 GMT 2025","Sun Jul 13 11:40:36 GMT 2025","8027","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Sun Jul 13 11:40:58 GMT 2025","Sun Jul 13 11:41:13 GMT 2025","15424","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToCurrentItemsPage","On 'Men's Jeans' page scroll to the first item, move cursor to it, click and check url",""
"passed","Sun Jul 13 11:31:19 GMT 2025","Sun Jul 13 11:31:19 GMT 2025","287","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"passed","Sun Jul 13 11:31:26 GMT 2025","Sun Jul 13 11:31:27 GMT 2025","994","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Sun Jul 13 11:39:12 GMT 2025","Sun Jul 13 11:39:40 GMT 2025","28619","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"broken","Sun Jul 13 11:41:59 GMT 2025","Sun Jul 13 11:42:15 GMT 2025","15470","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Sun Jul 13 11:31:22 GMT 2025","Sun Jul 13 11:31:23 GMT 2025","953","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Sun Jul 13 11:31:31 GMT 2025","Sun Jul 13 11:31:31 GMT 2025","132","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Sun Jul 13 11:31:31 GMT 2025","Sun Jul 13 11:31:31 GMT 2025","110","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"passed","Sun Jul 13 11:31:27 GMT 2025","Sun Jul 13 11:31:27 GMT 2025","256","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"passed","Sun Jul 13 11:31:24 GMT 2025","Sun Jul 13 11:31:24 GMT 2025","150","","API.Tests.CartTests","","API.Tests.CartTests","addMoreItemsThanPossible","Add more then 10 amount of one item to the cart and check status code",""
"passed","Sun Jul 13 11:41:18 GMT 2025","Sun Jul 13 11:41:22 GMT 2025","4652","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"passed","Sun Jul 13 11:40:36 GMT 2025","Sun Jul 13 11:40:58 GMT 2025","21642","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"passed","Sun Jul 13 11:39:57 GMT 2025","Sun Jul 13 11:40:28 GMT 2025","30828","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Sun Jul 13 11:37:55 GMT 2025","Sun Jul 13 11:38:21 GMT 2025","25786","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Sun Jul 13 11:38:44 GMT 2025","Sun Jul 13 11:39:12 GMT 2025","27455","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Sun Jul 13 11:32:00 GMT 2025","Sun Jul 13 11:32:06 GMT 2025","5737","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
"passed","Sun Jul 13 11:31:24 GMT 2025","Sun Jul 13 11:31:25 GMT 2025","500","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"passed","Sun Jul 13 11:31:28 GMT 2025","Sun Jul 13 11:31:29 GMT 2025","469","","API.Tests.CartTests","","API.Tests.CartTests","addItemCheckCartIDAndItemPresence","Add item to the cart, check status code, check response body and check that item is in the cart",""
"passed","Sun Jul 13 11:31:29 GMT 2025","Sun Jul 13 11:31:30 GMT 2025","1275","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"passed","Sun Jul 13 11:31:28 GMT 2025","Sun Jul 13 11:31:28 GMT 2025","433","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Sun Jul 13 11:31:31 GMT 2025","Sun Jul 13 11:31:32 GMT 2025","1283","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Sun Jul 13 11:31:23 GMT 2025","Sun Jul 13 11:31:24 GMT 2025","1335","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Sun Jul 13 11:41:22 GMT 2025","Sun Jul 13 11:41:27 GMT 2025","5049","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"passed","Sun Jul 13 11:32:06 GMT 2025","Sun Jul 13 11:32:58 GMT 2025","52339","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckOutChangeShippingAndCheckPrice","Add item to the bag, to go checkout page, fill all necessary fields, pick different shipping method and check that 'Order Total' section has changed on new shipping method price",""
"passed","Sun Jul 13 11:41:13 GMT 2025","Sun Jul 13 11:41:18 GMT 2025","4591","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid password, click 'Forgot Password' button and check message",""
"passed","Sun Jul 13 11:36:19 GMT 2025","Sun Jul 13 11:36:24 GMT 2025","5052","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"broken","Sun Jul 13 11:35:46 GMT 2025","Sun Jul 13 11:36:06 GMT 2025","20221","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"passed","Sun Jul 13 11:31:27 GMT 2025","Sun Jul 13 11:31:28 GMT 2025","780","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Sun Jul 13 11:41:55 GMT 2025","Sun Jul 13 11:41:59 GMT 2025","4614","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidFirstName","Go to 'Sign In' modal inside 'Account' modal, type invalid firstname, valid password, click 'Sign In' button and check message",""
"passed","Sun Jul 13 11:32:58 GMT 2025","Sun Jul 13 11:33:29 GMT 2025","31136","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemChangeQuantityAndCheckIt","Add item to the bag, edit it's amount, check that amount and price have changed",""
"failed","Sun Jul 13 11:34:30 GMT 2025","Sun Jul 13 11:34:59 GMT 2025","28788","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"broken","Sun Jul 13 11:36:24 GMT 2025","Sun Jul 13 11:36:36 GMT 2025","11935","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongAlreadyUsedEmail","Type email of another user, valid first name, last name, valid password, confirm password, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Sun Jul 13 11:31:19 GMT 2025","Sun Jul 13 11:31:21 GMT 2025","1458","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidContentType","Post request for guest token for authorization using invalid value for grant type and check status code",""
"passed","Sun Jul 13 11:36:13 GMT 2025","Sun Jul 13 11:36:19 GMT 2025","6002","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Sun Jul 13 11:31:30 GMT 2025","Sun Jul 13 11:31:30 GMT 2025","298","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Sun Jul 13 11:31:32 GMT 2025","Sun Jul 13 11:32:00 GMT 2025","27853","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemAndGoToCheckOut","Add item to the bag, click on 'Let's Check Out' button and check url and page's title",""
"broken","Sun Jul 13 11:41:40 GMT 2025","Sun Jul 13 11:41:55 GMT 2025","14793","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Sun Jul 13 11:31:30 GMT 2025","Sun Jul 13 11:31:31 GMT 2025","432","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByName","Search all items by name and check status code",""
"passed","Sun Jul 13 11:31:21 GMT 2025","Sun Jul 13 11:31:21 GMT 2025","149","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Sun Jul 13 11:34:59 GMT 2025","Sun Jul 13 11:35:37 GMT 2025","38599","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemFromPageAddToBagCheckItemAndShipping","Add item to the bag from section of items in current item's page, which price is less than 75$, check that items name and price from section page and bag are identical and check status, value of shipping progress bar and prices",""
"passed","Sun Jul 13 11:37:28 GMT 2025","Sun Jul 13 11:37:55 GMT 2025","27398","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeFromDropdownTest","On current item's page click 'Size' button, check that dropdown is visible, scroll to first size, click on it and check that size have appeared",""
"passed","Sun Jul 13 11:39:40 GMT 2025","Sun Jul 13 11:39:57 GMT 2025","16920","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Sun Jul 13 11:38:21 GMT 2025","Sun Jul 13 11:38:44 GMT 2025","23260","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
