"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 14:20:27 GMT 2025","Mon Jul 14 14:20:33 GMT 2025","6430","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Mon Jul 14 14:14:32 GMT 2025","Mon Jul 14 14:14:32 GMT 2025","471","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Mon Jul 14 14:14:30 GMT 2025","Mon Jul 14 14:14:31 GMT 2025","771","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Mon Jul 14 14:19:22 GMT 2025","Mon Jul 14 14:19:29 GMT 2025","7250","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Mon Jul 14 14:14:35 GMT 2025","Mon Jul 14 14:14:36 GMT 2025","668","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"broken","Mon Jul 14 14:25:32 GMT 2025","Mon Jul 14 14:25:50 GMT 2025","18324","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Mon Jul 14 14:19:36 GMT 2025","Mon Jul 14 14:19:42 GMT 2025","5116","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"passed","Mon Jul 14 14:23:07 GMT 2025","Mon Jul 14 14:23:40 GMT 2025","32821","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Mon Jul 14 14:16:56 GMT 2025","Mon Jul 14 14:17:31 GMT 2025","35389","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"passed","Mon Jul 14 14:21:04 GMT 2025","Mon Jul 14 14:21:30 GMT 2025","26475","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Mon Jul 14 14:14:36 GMT 2025","Mon Jul 14 14:14:36 GMT 2025","92","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"passed","Mon Jul 14 14:14:36 GMT 2025","Mon Jul 14 14:14:36 GMT 2025","77","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Mon Jul 14 14:23:49 GMT 2025","Mon Jul 14 14:24:13 GMT 2025","24203","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"passed","Mon Jul 14 14:22:49 GMT 2025","Mon Jul 14 14:23:07 GMT 2025","18796","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Mon Jul 14 14:20:12 GMT 2025","Mon Jul 14 14:20:16 GMT 2025","4269","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","clickSearchAndCheckModal","Click on Loupe-like button and switch to a modal window with Search",""
"passed","Mon Jul 14 14:20:23 GMT 2025","Mon Jul 14 14:20:27 GMT 2025","4332","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","Type name of the item in the 'Search' field and check that dropdown is visible",""
"passed","Mon Jul 14 14:14:27 GMT 2025","Mon Jul 14 14:14:28 GMT 2025","256","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"passed","Mon Jul 14 14:24:47 GMT 2025","Mon Jul 14 14:24:55 GMT 2025","7241","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"passed","Mon Jul 14 14:14:36 GMT 2025","Mon Jul 14 14:14:38 GMT 2025","1413","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Mon Jul 14 14:14:34 GMT 2025","Mon Jul 14 14:14:35 GMT 2025","468","","API.Tests.CartTests","","API.Tests.CartTests","addItemCheckCartIDAndItemPresence","Add item to the cart, check status code, check response body and check that item is in the cart",""
"passed","Mon Jul 14 14:24:38 GMT 2025","Mon Jul 14 14:24:47 GMT 2025","9246","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"broken","Mon Jul 14 14:20:02 GMT 2025","Mon Jul 14 14:20:12 GMT 2025","9880","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndPickSuggestion","Type name of the item in the search field, check that dropdown is visible, click on the appeared option, check url and subtitle",""
"passed","Mon Jul 14 14:14:32 GMT 2025","Mon Jul 14 14:14:33 GMT 2025","512","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"passed","Mon Jul 14 14:20:16 GMT 2025","Mon Jul 14 14:20:23 GMT 2025","6270","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Mon Jul 14 14:22:16 GMT 2025","Mon Jul 14 14:22:49 GMT 2025","32292","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"passed","Mon Jul 14 14:23:40 GMT 2025","Mon Jul 14 14:23:49 GMT 2025","8498","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Mon Jul 14 14:17:59 GMT 2025","Mon Jul 14 14:18:21 GMT 2025","22554","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"passed","Mon Jul 14 14:14:36 GMT 2025","Mon Jul 14 14:14:36 GMT 2025","158","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Mon Jul 14 14:19:54 GMT 2025","Mon Jul 14 14:20:02 GMT 2025","7901","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
