"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 18 16:28:24 GMT 2025","Fri Jul 18 16:28:52 GMT 2025","27557","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Fri Jul 18 16:17:35 GMT 2025","Fri Jul 18 16:17:36 GMT 2025","177","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Fri Jul 18 16:17:36 GMT 2025","Fri Jul 18 16:17:36 GMT 2025","167","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameUsingInvalidPath","Search all items by name using invalid path and check status code",""
"passed","Fri Jul 18 16:24:29 GMT 2025","Fri Jul 18 16:24:55 GMT 2025","26275","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Fri Jul 18 16:18:08 GMT 2025","Fri Jul 18 16:18:14 GMT 2025","6120","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
"passed","Fri Jul 18 16:22:51 GMT 2025","Fri Jul 18 16:22:58 GMT 2025","6839","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","transitionToCreateAnAccountPage","Go to 'Create an Account' page and check url and page's header text",""
"passed","Fri Jul 18 16:23:41 GMT 2025","Fri Jul 18 16:23:48 GMT 2025","6313","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Fri Jul 18 16:19:21 GMT 2025","Fri Jul 18 16:20:01 GMT 2025","39551","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemChangeQuantityAndCheckIt","Add item to the bag, edit it's amount, check that amount and price have changed",""
"passed","Fri Jul 18 16:17:38 GMT 2025","Fri Jul 18 16:18:08 GMT 2025","30588","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemAndGoToCheckOut","Add item to the bag, click on 'Let's Check Out' button and check url and page's title",""
"broken","Fri Jul 18 16:22:15 GMT 2025","Fri Jul 18 16:22:36 GMT 2025","20787","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"passed","Fri Jul 18 16:17:30 GMT 2025","Fri Jul 18 16:17:31 GMT 2025","473","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"passed","Fri Jul 18 16:23:22 GMT 2025","Fri Jul 18 16:23:30 GMT 2025","8244","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Fri Jul 18 16:17:34 GMT 2025","Fri Jul 18 16:17:35 GMT 2025","476","","API.Tests.CartTests","","API.Tests.CartTests","addItemCheckCartIDAndItemPresence","Add item to the cart, check status code, check response body and check that item is in the cart",""
"passed","Fri Jul 18 16:24:03 GMT 2025","Fri Jul 18 16:24:29 GMT 2025","25115","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeFromDropdownTest","On current item's page click 'Size' button, check that dropdown is visible, scroll to first size, click on it and check that size have appeared",""
"passed","Fri Jul 18 16:17:29 GMT 2025","Fri Jul 18 16:17:29 GMT 2025","736","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Fri Jul 18 16:17:33 GMT 2025","Fri Jul 18 16:17:33 GMT 2025","136","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"passed","Fri Jul 18 16:27:30 GMT 2025","Fri Jul 18 16:27:46 GMT 2025","15885","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToCurrentItemsPage","On 'Men's Jeans' page scroll to the first item, move cursor to it, click and check url",""
"passed","Fri Jul 18 16:17:35 GMT 2025","Fri Jul 18 16:17:35 GMT 2025","875","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"passed","Fri Jul 18 16:17:33 GMT 2025","Fri Jul 18 16:17:34 GMT 2025","787","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Fri Jul 18 16:27:01 GMT 2025","Fri Jul 18 16:27:09 GMT 2025","8142","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Fri Jul 18 16:17:34 GMT 2025","Fri Jul 18 16:17:34 GMT 2025","101","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Fri Jul 18 16:25:16 GMT 2025","Fri Jul 18 16:25:41 GMT 2025","24988","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Fri Jul 18 16:27:59 GMT 2025","Fri Jul 18 16:28:04 GMT 2025","5011","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"passed","Fri Jul 18 16:20:01 GMT 2025","Fri Jul 18 16:20:34 GMT 2025","32714","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"broken","Fri Jul 18 16:28:58 GMT 2025","Fri Jul 18 16:29:20 GMT 2025","21954","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Fri Jul 18 16:17:26 GMT 2025","Fri Jul 18 16:17:26 GMT 2025","345","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"passed","Fri Jul 18 16:20:34 GMT 2025","Fri Jul 18 16:21:03 GMT 2025","29703","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that bag is empty",""
"passed","Fri Jul 18 16:22:44 GMT 2025","Fri Jul 18 16:22:51 GMT 2025","7459","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Fri Jul 18 16:25:41 GMT 2025","Fri Jul 18 16:26:11 GMT 2025","30404","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"passed","Fri Jul 18 16:23:52 GMT 2025","Fri Jul 18 16:23:58 GMT 2025","5881","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Fri Jul 18 16:24:55 GMT 2025","Fri Jul 18 16:25:16 GMT 2025","21031","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
"passed","Fri Jul 18 16:26:29 GMT 2025","Fri Jul 18 16:27:01 GMT 2025","31325","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Fri Jul 18 16:26:11 GMT 2025","Fri Jul 18 16:26:29 GMT 2025","17995","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Fri Jul 18 16:22:36 GMT 2025","Fri Jul 18 16:22:44 GMT 2025","7976","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
"passed","Fri Jul 18 16:17:26 GMT 2025","Fri Jul 18 16:17:28 GMT 2025","1363","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidContentType","Post request for guest token for authorization using invalid value for grant type and check status code",""
"passed","Fri Jul 18 16:28:52 GMT 2025","Fri Jul 18 16:28:58 GMT 2025","6007","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidFirstName","Go to 'Sign In' modal inside 'Account' modal, type invalid firstname, valid password, click 'Sign In' button and check message",""
"passed","Fri Jul 18 16:17:30 GMT 2025","Fri Jul 18 16:17:30 GMT 2025","130","","API.Tests.CartTests","","API.Tests.CartTests","addMoreItemsThanPossible","Add more then 10 amount of one item to the cart and check status code",""
"passed","Fri Jul 18 16:17:28 GMT 2025","Fri Jul 18 16:17:29 GMT 2025","136","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Fri Jul 18 16:21:03 GMT 2025","Fri Jul 18 16:21:29 GMT 2025","25319","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemUsingSearchAndCheckItemAndShipping","Add item to the bag, using search and quick shop, which price is bigger than 75$, check that items name and price from search and bag are identical and check status of shipping progress bar",""
"passed","Fri Jul 18 16:23:58 GMT 2025","Fri Jul 18 16:24:03 GMT 2025","5310","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","typeWithMistakeAndCheckSuggestion","Type the name of the item in the search field and make mistake in one letter - check that simial type of items with correct name has appeared in dropdown",""
"passed","Fri Jul 18 16:17:36 GMT 2025","Fri Jul 18 16:17:38 GMT 2025","1271","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Fri Jul 18 16:27:09 GMT 2025","Fri Jul 18 16:27:30 GMT 2025","21706","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"broken","Fri Jul 18 16:28:04 GMT 2025","Fri Jul 18 16:28:24 GMT 2025","20523","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"broken","Fri Jul 18 16:22:58 GMT 2025","Fri Jul 18 16:23:22 GMT 2025","23991","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongAlreadyUsedEmail","Type email of another user, valid first name, last name, valid password, confirm password, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
