"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 15 22:19:26 GMT 2025","Tue Jul 15 22:19:35 GMT 2025","9093","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBag","On current item's page pick size, click 'Add to bag' and check that 'Added to Bag' modal has appeared",""
"passed","Tue Jul 15 22:16:10 GMT 2025","Tue Jul 15 22:16:11 GMT 2025","783","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"passed","Tue Jul 15 22:16:04 GMT 2025","Tue Jul 15 22:16:06 GMT 2025","1480","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidContentType","Post request for guest token for authorization using invalid value for grant type and check status code",""
"broken","Tue Jul 15 22:20:11 GMT 2025","Tue Jul 15 22:20:24 GMT 2025","13070","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Tue Jul 15 22:16:09 GMT 2025","Tue Jul 15 22:16:09 GMT 2025","613","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndCheckCart","Add item to the cart, check status code, response body, go to the cart and compare cart id",""
"broken","Tue Jul 15 22:20:33 GMT 2025","Tue Jul 15 22:20:42 GMT 2025","8862","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxTest","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that the filter has appeared",""
"passed","Tue Jul 15 22:16:14 GMT 2025","Tue Jul 15 22:16:14 GMT 2025","793","","API.Tests.CartTests","","API.Tests.CartTests","addItemDeleteItAndCheckCart","Add item to the cart, delete it, check that there is no deleted item in the cart and status code",""
"broken","Tue Jul 15 22:17:34 GMT 2025","Tue Jul 15 22:17:43 GMT 2025","8988","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemFromPageAddToBagCheckItemAndShipping","Add item to the bag from section of items in current item's page, which price is less than 75$, check that items name and price from section page and bag are identical and check status, value of shipping progress bar and prices",""
"passed","Tue Jul 15 22:16:07 GMT 2025","Tue Jul 15 22:16:07 GMT 2025","164","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Tue Jul 15 22:16:08 GMT 2025","Tue Jul 15 22:16:09 GMT 2025","717","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Tue Jul 15 22:18:57 GMT 2025","Tue Jul 15 22:19:03 GMT 2025","5813","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchItemsAndCheckUrlAndSubtitle","Type name of the item in the 'Search' field, click on Loupe-like button and check url and status code",""
"passed","Tue Jul 15 22:16:11 GMT 2025","Tue Jul 15 22:16:12 GMT 2025","1111","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
