"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 12 10:51:52 GMT 2025","Sat Jul 12 10:51:52 GMT 2025","136","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Sat Jul 12 10:51:50 GMT 2025","Sat Jul 12 10:51:51 GMT 2025","1042","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Sat Jul 12 10:58:56 GMT 2025","Sat Jul 12 10:59:21 GMT 2025","25387","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Sat Jul 12 10:51:54 GMT 2025","Sat Jul 12 10:51:54 GMT 2025","142","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"failed","Sat Jul 12 11:01:28 GMT 2025","Sat Jul 12 11:01:33 GMT 2025","5427","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"passed","Sat Jul 12 10:51:51 GMT 2025","Sat Jul 12 10:51:51 GMT 2025","135","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"passed","Sat Jul 12 10:57:15 GMT 2025","Sat Jul 12 10:57:20 GMT 2025","4493","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","clickSearchAndCheckModal","Click on Loupe-like button and switch to a modal window with Search",""
"passed","Sat Jul 12 10:57:26 GMT 2025","Sat Jul 12 10:57:31 GMT 2025","4601","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","type name of the item in the 'Search' field and check that dropdown is visible",""
"broken","Sat Jul 12 11:01:39 GMT 2025","Sat Jul 12 11:01:52 GMT 2025","12707","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"passed","Sat Jul 12 10:59:21 GMT 2025","Sat Jul 12 10:59:50 GMT 2025","28994","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
