"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 14 12:23:58 GMT 2025","Mon Jul 14 12:24:15 GMT 2025","16977","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooSmallPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with less than 8 characters, click 'Sign In' button and check message",""
"passed","Mon Jul 14 12:13:20 GMT 2025","Mon Jul 14 12:13:21 GMT 2025","432","","API.Tests.CartTests","","API.Tests.CartTests","addItemCheckCartIDAndItemPresence","Add item to the cart, check status code, check response body and check that item is in the cart",""
"passed","Mon Jul 14 12:18:44 GMT 2025","Mon Jul 14 12:18:51 GMT 2025","7124","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Mon Jul 14 12:13:20 GMT 2025","Mon Jul 14 12:13:20 GMT 2025","71","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Mon Jul 14 12:13:19 GMT 2025","Mon Jul 14 12:13:20 GMT 2025","133","","API.Tests.CartTests","","API.Tests.CartTests","addItemWithNonExistingID","Add item to the cart with non-existing ID and check status code",""
"passed","Mon Jul 14 12:18:18 GMT 2025","Mon Jul 14 12:18:27 GMT 2025","8901","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Mon Jul 14 12:15:36 GMT 2025","Mon Jul 14 12:16:10 GMT 2025","33980","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"passed","Mon Jul 14 12:23:08 GMT 2025","Mon Jul 14 12:23:13 GMT 2025","5149","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid password, click 'Forgot Password' button and check message",""
"passed","Mon Jul 14 12:20:17 GMT 2025","Mon Jul 14 12:20:37 GMT 2025","20411","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","changeRadioColorAndChekStateAndPhotos","On current item's page find selected color radio, check that it is selected, click on other first available radio and check that radios states have changed",""
"passed","Mon Jul 14 12:13:22 GMT 2025","Mon Jul 14 12:13:22 GMT 2025","67","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsUsingEmptyQuery","Search all items using empty query and check status code",""
"passed","Mon Jul 14 12:17:05 GMT 2025","Mon Jul 14 12:17:40 GMT 2025","34500","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemFromPageAddToBagCheckItemAndShipping","Add item to the bag from section of items in current item's page, which price is less than 75$, check that items name and price from section page and bag are identical and check status, value of shipping progress bar and prices",""
"passed","Mon Jul 14 12:13:19 GMT 2025","Mon Jul 14 12:13:19 GMT 2025","808","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Mon Jul 14 12:22:21 GMT 2025","Mon Jul 14 12:22:30 GMT 2025","8610","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
