"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 16:13:44 GMT 2025","Wed Jul 16 16:14:01 GMT 2025","17608","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickRadioOnlineOnly","On 'Men's Jeans' page click on 'Online Exclusives' radio and check its state",""
"passed","Wed Jul 16 16:08:20 GMT 2025","Wed Jul 16 16:08:51 GMT 2025","30152","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemRemoveItAndCheck","Add item to the bag, remove it and check that bag is empty",""
"passed","Wed Jul 16 16:11:26 GMT 2025","Wed Jul 16 16:11:32 GMT 2025","6108","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchForNonExistingItem","Type name of non-existing item in the 'Search' field and check message",""
"passed","Wed Jul 16 16:14:33 GMT 2025","Wed Jul 16 16:14:41 GMT 2025","8879","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToMeansJeans","Move cursor to Men's section, click on Jeans link, check url and subtitle",""
"passed","Wed Jul 16 16:12:49 GMT 2025","Wed Jul 16 16:13:14 GMT 2025","25100","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","checkAndChangeAmount","On current item's page check that you can't change amount of item before you choose size, than change amount of item and check it",""
"passed","Wed Jul 16 16:15:28 GMT 2025","Wed Jul 16 16:15:33 GMT 2025","5008","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithTooBigPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, password with more than 25 characters, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:05:29 GMT 2025","Wed Jul 16 16:06:01 GMT 2025","31185","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemAndGoToCheckOut","Add item to the bag, click on 'Let's Check Out' button and check url and page's title",""
"passed","Wed Jul 16 16:14:01 GMT 2025","Wed Jul 16 16:14:33 GMT 2025","31058","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","pickFilterAndCheckboxAndDisableFilter","On 'Men's Jeans' page pick filter size, check that it is visible, pick one checkbox, check that it is checked and disable it by clicking on appeared filter button",""
"passed","Wed Jul 16 16:13:14 GMT 2025","Wed Jul 16 16:13:44 GMT 2025","30065","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeAndAddItemToBagAndCheckTransition","On current item's page pick size, click 'Add to bag', get info about added to bag item, check that added to bag modal has appeared, then go to basket and check url and compare info about item",""
"passed","Wed Jul 16 16:10:56 GMT 2025","Wed Jul 16 16:11:04 GMT 2025","7654","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithWrongConfirmPassword","Type valid email, first name, last name, valid password, confirm password incorrectly, pick birth date, click 'I accept checkbox' and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:11:22 GMT 2025","Wed Jul 16 16:11:26 GMT 2025","4609","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","searchAndWaitSuggestions","Type name of the item in the 'Search' field and check that dropdown is visible",""
"passed","Wed Jul 16 16:06:07 GMT 2025","Wed Jul 16 16:07:12 GMT 2025","65731","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckOutChangeShippingAndCheckPrice","Add item to the bag, to go checkout page, fill all necessary fields, pick different shipping method and check that 'Order Total' section has changed on new shipping method price",""
"passed","Wed Jul 16 16:05:25 GMT 2025","Wed Jul 16 16:05:25 GMT 2025","626","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndDeleteIt","Add item to the cart, delete it and check status code",""
"passed","Wed Jul 16 16:07:48 GMT 2025","Wed Jul 16 16:08:20 GMT 2025","31997","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemCheckPriceInBagAndCheckout","Add item to the bag, click on 'Let's Check Out' button and check that price in the bag page is the same as in checkout page",""
"passed","Wed Jul 16 16:05:25 GMT 2025","Wed Jul 16 16:05:26 GMT 2025","188","","API.Tests.CartTests","","API.Tests.CartTests","addItemUsingInvalidPath","Add item to the cart with invalid path and check status code",""
"passed","Wed Jul 16 16:06:01 GMT 2025","Wed Jul 16 16:06:07 GMT 2025","6132","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","goToBagCheckHeaderAndUrl","Click on bag button, check text of page's header and url",""
"passed","Wed Jul 16 16:05:21 GMT 2025","Wed Jul 16 16:05:22 GMT 2025","748","","API.Tests.CartTests","","API.Tests.CartTests","deleteItemWhichIsNotInTheCart","Add item to the cart, delete it using empty itemID and check status code",""
"passed","Wed Jul 16 16:11:32 GMT 2025","Wed Jul 16 16:11:37 GMT 2025","5117","","UI.Tests.HomePageSearchTests","","UI.Tests.HomePageSearchTests","typeWithMistakeAndCheckSuggestion","Type the name of the item in the search field and make mistake in one letter - check that simial type of items with correct name has appeared in dropdown",""
"passed","Wed Jul 16 16:05:23 GMT 2025","Wed Jul 16 16:05:23 GMT 2025","644","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmount","Add item to the cart, change amount of added to the cart item and check status code",""
"passed","Wed Jul 16 16:15:03 GMT 2025","Wed Jul 16 16:15:18 GMT 2025","15398","","UI.Tests.MensJeansTests","","UI.Tests.MensJeansTests","goToCurrentItemsPage","On 'Men's Jeans' page scroll to the first item, move cursor to it, click and check url",""
"passed","Wed Jul 16 16:07:12 GMT 2025","Wed Jul 16 16:07:48 GMT 2025","36019","","UI.Tests.CartAndCheckoutTests","","UI.Tests.CartAndCheckoutTests","addItemChangeQuantityAndCheckIt","Add item to the bag, edit it's amount, check that amount and price have changed",""
"passed","Wed Jul 16 16:11:37 GMT 2025","Wed Jul 16 16:12:02 GMT 2025","24752","","UI.Tests.JeansItemsTests","","UI.Tests.JeansItemsTests","pickSizeFromDropdownTest","On current item's page click 'Size' button, check that dropdown is visible, scroll to first size, click on it and check that size have appeared",""
"broken","Wed Jul 16 16:15:48 GMT 2025","Wed Jul 16 16:16:12 GMT 2025","24044","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidEmail","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, click 'Forgot Password' button and check message",""
"passed","Wed Jul 16 16:05:20 GMT 2025","Wed Jul 16 16:05:21 GMT 2025","698","","API.Tests.CartTests","","API.Tests.CartTests","addItemAndChangeAmountForInvalidValue","Add item to the cart, change amount of added to the cart item for negative and check status code",""
"passed","Wed Jul 16 16:16:12 GMT 2025","Wed Jul 16 16:16:18 GMT 2025","5835","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidFirstName","Go to 'Sign In' modal inside 'Account' modal, type invalid firstname, valid password, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:05:24 GMT 2025","Wed Jul 16 16:05:25 GMT 2025","873","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeAmountCheckCart","Add item to the cart, change amount of added to the cart item and check that amount has changed",""
"passed","Wed Jul 16 16:05:27 GMT 2025","Wed Jul 16 16:05:27 GMT 2025","179","","API.Tests.CartTests","","API.Tests.CartTests","addItemToCart","Add item to the cart and check status code",""
"passed","Wed Jul 16 16:05:20 GMT 2025","Wed Jul 16 16:05:20 GMT 2025","367","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestTokenCheckBody","Post request for guest token for authorization, check status code and response body",""
"passed","Wed Jul 16 16:05:20 GMT 2025","Wed Jul 16 16:05:20 GMT 2025","160","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postForValidGuestToken","Post request for guest token for authorization and check status code",""
"passed","Wed Jul 16 16:05:23 GMT 2025","Wed Jul 16 16:05:24 GMT 2025","523","","API.Tests.CartTests","","API.Tests.CartTests","addItemChangeID","Add item to the cart, change itemID of the added to the cart item and check status code",""
"broken","Wed Jul 16 16:10:00 GMT 2025","Wed Jul 16 16:10:20 GMT 2025","20281","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","successfulCreation","Successful creation of an account test (fill all necessary field with valid fields pick birth date and agree with policies)",""
"passed","Wed Jul 16 16:15:23 GMT 2025","Wed Jul 16 16:15:28 GMT 2025","4728","","UI.Tests.SingInTests","","UI.Tests.SingInTests","authorizationWithInvalidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, invalid password, click 'Sign In' button and check message",""
"passed","Wed Jul 16 16:05:18 GMT 2025","Wed Jul 16 16:05:20 GMT 2025","1348","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidContentType","Post request for guest token for authorization using invalid value for grant type and check status code",""
"broken","Wed Jul 16 16:15:33 GMT 2025","Wed Jul 16 16:15:48 GMT 2025","14848","","UI.Tests.SingInTests","","UI.Tests.SingInTests","successfulSignIn","Go to 'Sign In' modal inside 'Account' modal, type valid firstname, lastname, click 'Sign In' button and check that authorization was successful",""
"passed","Wed Jul 16 16:15:18 GMT 2025","Wed Jul 16 16:15:23 GMT 2025","4863","","UI.Tests.SingInTests","","UI.Tests.SingInTests","forgotPasswordCheckWithValidPassword","Go to 'Sign In' modal inside 'Account' modal, type valid password, click 'Forgot Password' button and check message",""
"passed","Wed Jul 16 16:05:18 GMT 2025","Wed Jul 16 16:05:18 GMT 2025","302","","API.Tests.AuthorizationTests","","API.Tests.AuthorizationTests","postGuestTokenWithInvalidAuthValue","Post request for guest token for authorization using invalid Authorization header value and check status code",""
"passed","Wed Jul 16 16:10:27 GMT 2025","Wed Jul 16 16:10:34 GMT 2025","6246","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithoutBirthDate","Type valid email, first name, last name, password, confirm password, pick birth date and check message and 'Create Account' button status",""
"passed","Wed Jul 16 16:05:28 GMT 2025","Wed Jul 16 16:05:29 GMT 2025","1349","","API.Tests.SearchTests","","API.Tests.SearchTests","getItemsByNameAndCheckNames","Search all items by name, check that their names contain the requested text and check status code",""
"passed","Wed Jul 16 16:10:20 GMT 2025","Wed Jul 16 16:10:27 GMT 2025","7422","","UI.Tests.CreateAnAccountTests","","UI.Tests.CreateAnAccountTests","CreationWithInvalidEmail","Type invalid email, valid first name, valid last name, password, confirm password, pick birth date, click 'I accept' checkbox and check message and 'Create Account' button status",""
